"FIPS","AllRace_Total","AllRace_50-","AllRace_50-65","AllRace_65+","AllRace_Male","AllRace_Male_50-","AllRace_Male_50-65","AllRace_Male_65+","AllRace_Female","AllRace_Female_50-","AllRace_Female_50-65","AllRace_Female_65+","W_Total","W_50-","W_50-65","W_65+","W_Male","W_Male_50-","W_Male_50-65","W_Male_65+","W_Female","W_Female_50-","W_Female_50-65","W_Female_65+","B_Total","B_50-","B_50-65","B_65+","B_Male","B_Male_50-","B_Male_50-65","B_Male_65+","B_Female","B_Female_50-","B_Female_50-65","B_Female_65+","I_Total","I_50-","I_50-65","I_65+","I_Male","I_Male_50-","I_Male_50-65","I_Male_65+","I_Female","I_Female_50-","I_Female_50-65","I_Female_65+","A_Total","A_50-","A_50-65","A_65+","A_Male","A_Male_50-","A_Male_50-65","A_Male_65+","A_Female","A_Female_50-","A_Female_50-65","A_Female_65+","H_Total","H_50-","H_50-65","H_65+","H_Male","H_Male_50-","H_Male_50-65","H_Male_65+","H_Female","H_Female_50-","H_Female_50-65","H_Female_65+","O_Total","O_50-","O_50-65","O_65+","O_Male","O_Male_50-","O_Male_50-65","O_Male_65+","O_Female","O_Female_50-","O_Female_50-65","O_Female_65+","state"
"42061",291,27,86,178,160,10,47,103,132,16,41,75,282,25,83,174,152,9,43,100,130,16,40,74,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42063",474,49,138,287,223,15,67,141,250,33,72,146,464,46,136,281,217,14,65,138,246,33,70,143,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42065",302,27,94,181,154,9,53,93,147,18,41,88,297,27,92,178,152,9,52,91,145,18,40,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42067",151,16,46,89,73,6,20,47,78,10,26,42,146,15,44,88,71,6,18,46,76,9,25,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42069",1447,153,433,861,710,53,221,436,737,101,211,425,1365,137,405,823,663,47,205,411,702,90,200,412,21,5,8,8,12,,,5,9,,,,,,,,,,,,,,,,14,,,7,9,,,6,5,,,,26,6,8,11,13,,,7,13,4,4,4,,,,,,,,,,,,,"42"
"42071",3185,351,894,1940,1599,130,437,1032,1586,220,458,908,2873,285,778,1810,1447,105,379,963,1426,180,399,847,78,14,31,32,43,6,17,20,35,9,14,12,,,,,,,,,,,,,30,6,9,15,13,,,7,17,4,5,8,158,36,61,61,70,14,27,29,87,22,34,32,,,,,,,,,,,,,"42"
"42073",614,58,184,372,317,20,91,206,297,37,94,166,587,54,175,359,302,19,86,197,285,35,88,162,19,,,9,10,,,6,9,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42075",863,83,236,544,433,31,114,288,430,52,122,256,789,66,211,511,399,26,101,272,389,41,109,240,11,,,4,6,,,,5,,,,,,,,,,,,,,,,8,,,4,,,,,5,,,,45,11,15,19,19,,,9,26,8,7,10,,,,,,,,,,,,,"42"
"42077",2251,252,684,1316,1144,93,358,693,1108,159,326,623,1839,163,532,1144,945,63,284,599,893,100,248,545,92,15,41,36,49,5,25,19,44,10,17,17,,,,,,,,,,,,,38,8,15,15,18,,,9,20,6,8,6,247,58,85,104,113,20,37,56,134,38,47,48,,,,,,,,,,,,,"42"
"42079",2272,230,670,1373,1167,91,356,720,1105,140,313,652,2107,188,610,1309,1076,76,319,680,1032,112,291,629,42,11,15,16,26,4,10,11,17,7,5,5,4,,,,3,,,,,,,,12,,,6,6,,,3,6,,,,87,25,34,28,44,9,19,16,43,16,15,12,20,,,,12,,,,,,,,"42"
"42081",769,80,233,455,395,30,120,244,374,51,112,211,734,75,218,441,377,27,112,238,357,48,106,204,25,,,10,13,,,5,12,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42083",248,31,78,139,130,14,42,74,118,17,36,65,242,28,76,138,127,12,41,73,115,16,35,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42085",784,66,245,473,412,25,133,255,372,41,112,219,741,61,228,452,388,23,123,242,352,38,105,210,37,4,14,19,21,,,11,17,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42087",321,32,87,202,163,13,44,106,158,19,43,96,318,32,85,201,161,13,43,105,157,19,42,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42089",1098,110,378,610,558,36,194,328,540,74,184,282,866,74,286,506,444,24,145,275,422,50,141,231,107,12,44,51,57,5,25,27,50,7,19,24,,,,,,,,,,,,,11,,,5,3,,,,7,,,3,93,19,36,37,42,6,18,18,51,14,18,19,,,,,,,,,,,,,"42"
"42091",4979,548,1516,2915,2450,193,761,1496,2528,355,754,1419,4196,418,1242,2536,2063,146,624,1293,2133,272,618,1243,405,52,146,207,189,18,71,99,216,34,75,108,5,,,,3,,,,,,,,172,40,56,76,75,11,24,40,97,29,32,36,75,22,26,27,33,9,12,13,41,13,14,14,126,,,,87,,,,,,,,"42"
"42093",145,15,46,84,74,4,23,46,71,11,22,38,141,14,45,83,72,4,23,46,69,10,22,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42095",2123,227,625,1271,1080,84,328,668,1044,143,297,603,1858,169,533,1156,953,66,277,610,905,103,256,546,71,14,25,32,36,4,16,16,35,10,9,16,,,,,,,,,,,,,25,6,6,13,9,,,7,16,5,4,6,142,33,50,58,65,11,26,28,77,22,25,30,,,,,,,,,,,,,"42"
"42097",690,60,209,421,360,22,107,231,330,39,101,191,671,56,200,415,349,19,102,227,323,37,98,188,8,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,4,4,,,,5,,,,,,,,,,,,,,,,"42"
"42099",298,30,96,172,148,10,48,90,151,20,48,82,291,29,93,170,143,10,45,89,148,19,48,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42101",7939,976,2722,4241,3834,351,1410,2073,4105,625,1312,2169,3405,367,1021,2017,1672,137,536,999,1733,230,485,1018,3385,367,1295,1724,1561,129,650,782,1824,238,644,942,8,,,,,,,,5,,,,313,68,101,143,142,20,47,75,171,48,54,69,606,139,222,245,299,50,114,135,307,90,106,110,222,,,,,,,,65,,,,"42"
"42103",413,39,131,243,218,12,69,137,195,27,62,106,358,30,111,218,190,9,58,123,168,21,53,95,17,3,6,8,9,,,4,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,25,5,10,10,12,,,6,13,4,5,4,,,,,,,,,,,,,"42"
"42105",119,10,34,75,64,4,18,42,54,6,15,33,118,10,33,75,64,4,18,42,53,6,15,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42107",1096,93,335,668,592,38,180,374,504,55,155,294,1055,85,318,652,566,35,168,363,489,50,150,289,12,,,4,9,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,5,6,,,,6,,,,,,,,,,,,,,,,"42"
"42109",254,24,79,151,123,9,37,77,131,16,40,75,249,24,76,149,121,9,37,75,128,15,39,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42111",537,54,147,336,288,23,79,187,249,31,69,149,522,51,142,329,276,21,74,181,247,30,68,148,7,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42113",55,4,16,35,31,,,21,24,,,14,54,3,16,35,31,,,21,23,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42115",288,27,88,173,152,11,47,94,136,16,41,79,283,26,86,171,148,10,46,93,135,16,40,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42117",276,23,77,176,148,10,40,98,127,13,37,78,273,22,76,175,146,10,39,97,127,13,36,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42119",266,27,75,165,143,12,41,90,124,15,34,75,257,24,72,161,135,10,38,87,122,14,34,74,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42121",382,37,119,226,208,15,67,126,174,22,53,99,376,36,118,223,205,14,66,125,172,21,52,98,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42123",298,25,88,184,156,8,48,100,142,17,40,85,293,25,87,181,153,8,47,98,140,17,40,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42125",1494,148,450,896,747,60,229,458,748,88,221,438,1433,139,429,865,716,57,217,442,717,82,212,423,38,5,13,20,18,,,9,21,,,11,,,,,,,,,,,,,9,,,4,4,,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42127",357,25,109,224,195,9,60,127,162,16,49,97,341,24,103,214,186,9,57,120,155,15,47,93,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42129",2388,216,715,1457,1207,76,368,763,1181,140,347,694,2283,207,676,1399,1140,74,342,723,1143,133,334,676,43,4,17,22,21,,,11,23,3,8,11,,,,,,,,,,,,,9,,,4,4,,,,6,,,,9,,,5,5,,,,4,,,,,,,,,,,,,,,,"42"
"42131",194,20,57,116,103,7,33,63,91,12,26,53,189,19,56,114,100,7,31,62,89,12,25,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
"42133",2719,298,846,1574,1347,102,417,828,1372,196,429,747,2453,240,747,1465,1216,81,368,767,1237,160,378,699,101,16,41,43,56,9,23,25,44,7,19,19,4,,,,,,,,,,,,15,3,6,6,5,,,,10,,,4,87,26,31,30,33,6,12,15,54,20,19,15,59,,,,,,,,,,,,"42"
"44001",318,29,96,193,156,10,48,98,161,18,48,95,306,27,93,187,152,10,46,95,155,17,46,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"44"
"44003",1163,116,384,663,555,39,180,336,609,77,204,327,1105,105,360,640,524,35,167,321,581,70,193,318,13,,,6,9,,,4,5,,,,,,,,,,,,,,,,9,,,3,,,,,7,,,,17,4,7,6,8,,,,9,,,3,,,,,,,,,,,,,"44"
"44005",573,42,156,374,300,15,77,208,273,27,80,166,538,36,142,360,282,13,69,200,256,24,72,160,17,,,8,8,,,3,8,,,4,,,,,,,,,,,,,5,,,,,,,,3,,,,7,,,,4,,,,3,,,,,,,,,,,,,,,,"44"
"44007",3383,405,1103,1875,1647,140,555,952,1735,264,549,923,2682,250,837,1594,1319,89,421,809,1363,160,417,786,199,32,85,82,99,11,46,42,99,22,38,40,8,,,4,3,,,,5,,,,59,14,19,26,26,4,8,13,34,9,12,13,385,96,143,146,173,31,68,74,213,65,75,72,50,,,23,27,,,,21,,,,"44"
"44009",893,73,262,558,463,27,134,302,430,46,128,256,856,68,248,539,445,25,129,291,411,43,120,248,6,,,,4,,,,,,,,7,,,3,3,,,,3,,,,6,,,3,,,,,4,,,,8,,,4,,,,,6,,,,10,,,,,,,,,,,,"44"
"45001",155,14,49,91,85,6,28,51,69,8,22,40,104,9,31,64,59,4,17,38,45,5,14,26,48,5,17,27,25,,,13,23,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45003",890,89,274,527,461,36,142,283,429,54,131,244,691,61,200,430,362,25,103,234,329,36,97,196,174,23,66,86,88,8,36,43,87,15,29,42,,,,,,,,,,,,,4,,,,,,,,,,,,14,4,4,5,6,,,,7,,,,,,,,,,,,,,,,"45"
"45005",48,5,17,27,26,3,9,14,23,,,13,16,,,9,9,,,6,7,,,,31,4,11,16,16,,,8,15,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45007",1190,134,362,694,633,50,196,387,557,84,166,307,1009,109,293,606,534,42,157,336,474,68,136,271,162,17,64,81,91,6,37,48,71,11,27,33,,,,,,,,,,,,,7,,,,,,,,5,,,,9,3,3,,4,,,,5,,,,,,,,,,,,,,,,"45"
"45009",95,6,29,60,50,,,31,45,3,13,30,40,,,27,22,,,14,19,,,13,54,4,18,32,27,,,15,27,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45011",113,9,40,64,61,4,21,36,52,4,20,28,69,6,22,41,36,,,22,33,3,11,19,43,,,22,24,,,13,19,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45013",1160,80,250,830,616,27,123,466,545,53,127,364,973,54,193,726,524,18,97,409,449,35,98,317,126,15,42,69,62,5,20,37,63,10,22,32,,,,,,,,,,,,,7,,,4,,,,,4,,,,29,7,8,14,12,,,6,17,5,5,8,,,,,,,,,,,,,"45"
"45015",1038,134,355,549,540,50,186,304,498,83,169,245,759,85,255,419,399,35,133,232,360,50,123,187,219,32,85,103,117,10,48,58,103,22,36,44,,,,,,,,,,,,,15,,,10,8,,,6,8,,,4,34,12,9,13,13,4,3,6,21,8,6,7,,,,,,,,,,,,,"45"
"45017",97,9,28,59,50,4,15,31,46,5,13,28,55,5,14,36,32,,,21,23,3,5,15,41,4,14,23,19,,,10,23,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45019",2160,248,671,1241,1108,86,346,676,1051,162,325,565,1527,175,435,917,787,61,221,505,740,114,214,412,557,52,213,292,287,17,114,156,270,36,98,136,,,,,,,,,,,,,19,5,4,9,7,,,4,12,3,4,5,42,12,14,16,21,5,7,9,21,7,7,7,,,,,,,,,,,,,"45"
"45021",354,39,118,197,188,13,64,111,166,26,54,86,298,31,96,171,158,10,52,96,140,21,45,75,51,7,20,24,27,,,13,23,4,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45023",208,20,72,116,107,7,40,59,102,13,32,57,133,12,42,79,65,4,21,40,68,8,21,39,69,8,28,34,38,,,17,32,5,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45025",266,28,90,148,138,10,48,80,128,17,43,68,185,17,59,110,94,6,30,58,92,11,29,52,74,9,30,35,39,3,17,19,35,6,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45027",228,14,72,142,118,6,38,74,110,8,33,69,133,8,34,91,69,,,49,64,5,16,43,92,6,36,50,47,,,24,45,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45029",272,25,86,161,144,10,44,90,129,15,42,71,178,16,53,109,99,8,27,64,78,8,26,44,89,8,31,50,41,,,24,48,6,16,26,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45031",382,36,131,215,197,12,70,115,185,24,61,100,239,19,77,143,123,7,40,77,115,12,37,66,137,16,52,69,70,4,30,36,67,12,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45033",171,16,67,87,91,5,37,50,79,12,30,38,99,9,35,55,54,,,32,45,6,16,23,67,7,30,30,34,,,16,33,5,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45035",768,104,252,412,386,39,131,216,382,64,122,197,567,69,182,316,288,26,96,166,279,42,87,150,170,26,60,84,83,10,30,43,86,16,30,41,,,,,,,,,,,,,8,,,,3,,,,5,,,,13,5,4,4,7,,,,6,,,,,,,,,,,,,,,,"45"
"45037",135,17,38,81,70,8,19,43,65,9,18,38,91,10,24,57,46,5,12,28,45,5,12,28,40,5,13,23,22,,,13,18,,,9,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45039",137,9,51,77,77,3,31,43,60,6,20,34,66,5,20,41,36,,,23,30,4,8,18,68,4,30,34,39,,,19,29,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45041",766,78,254,434,396,29,131,236,370,50,122,199,458,42,138,278,239,16,73,150,219,26,65,128,295,34,110,151,150,11,57,82,145,23,53,69,,,,,,,,,,,,,3,,,,,,,,,,,,6,,,3,4,,,,,,,,,,,,,,,,,,,,"45"
"45043",512,41,143,328,267,15,77,175,246,25,68,153,380,23,95,262,201,9,49,143,179,14,46,119,122,16,45,61,60,6,25,29,61,10,20,31,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45045",2795,331,870,1593,1436,122,443,871,1358,210,426,722,2228,236,658,1334,1155,90,333,733,1073,145,327,601,430,54,166,210,221,19,89,113,209,35,77,97,,,,,,,,,,,,,27,8,9,10,12,,,6,15,6,4,4,88,29,30,28,38,10,14,14,49,19,16,14,,,,,,,,,,,,,"45"
"45047",406,42,121,243,207,14,65,128,199,28,56,115,292,26,81,185,153,9,45,98,139,17,36,86,107,14,37,57,52,4,19,29,55,10,18,28,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45049",101,12,33,56,52,5,17,30,49,6,17,26,52,6,15,31,27,,,17,25,,,14,46,6,17,23,24,,,12,22,3,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45051",2241,179,628,1434,1156,63,308,784,1086,116,320,650,1976,138,533,1305,1021,49,257,715,955,89,276,590,165,23,63,79,83,8,36,40,82,15,27,40,5,,,,,,,,,,,,13,,,7,4,,,,9,,,4,51,12,16,23,24,5,6,13,27,7,10,10,31,,,,,,,,,,,,"45"
"45053",159,13,51,95,88,5,29,54,71,8,23,40,100,8,26,66,58,4,15,39,41,4,11,26,50,3,22,25,25,,,12,26,,,13,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45055",366,38,119,209,192,15,65,113,173,23,54,96,269,28,86,155,141,11,47,83,129,16,40,72,86,8,29,49,47,,,27,39,5,13,22,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45057",579,53,160,365,305,19,85,200,274,34,75,165,471,39,122,309,246,15,63,168,224,24,59,141,90,10,34,46,49,4,19,26,41,7,14,20,,,,,,,,,,,,,5,,,,,,,,4,,,,7,,,,,,,,4,,,,,,,,,,,,,,,,"45"
"45059",424,41,145,238,223,17,78,127,202,24,67,111,326,31,110,186,171,12,58,101,155,19,52,84,92,8,34,50,49,4,20,25,43,4,14,25,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45061",103,9,38,56,60,4,23,33,43,5,15,23,43,4,15,24,23,,,13,20,,,11,58,5,22,31,35,,,18,23,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45063",1526,189,492,846,745,69,242,434,781,120,250,411,1300,142,410,748,637,53,203,381,663,89,207,367,171,32,65,74,81,10,31,39,90,22,34,35,6,,,,,,,,3,,,,12,,,6,4,,,,8,,,4,28,10,8,11,14,4,4,7,14,6,4,4,9,,,,,,,,3,,,,"45"
"45065",88,4,21,63,52,,,38,35,,,24,56,,,44,35,,,29,21,,,15,31,,,18,17,,,10,14,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45067",192,15,69,109,99,5,37,57,94,10,32,52,93,7,30,56,49,3,16,30,45,4,14,26,97,7,38,52,49,,,27,48,6,17,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45069",158,15,56,87,81,6,30,45,77,9,26,42,80,6,27,47,38,,,23,42,4,14,24,70,8,27,35,38,,,19,32,5,11,16,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45071",223,20,70,133,115,7,37,71,108,13,33,62,153,13,43,97,77,5,20,52,76,8,23,44,62,5,26,31,33,,,15,29,3,10,16,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45073",548,43,152,352,302,16,80,207,245,28,72,146,509,39,138,332,281,14,73,194,228,25,65,137,31,,,17,18,,,11,12,,,7,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,,,,,"45"
"45075",522,45,171,306,260,16,89,155,262,29,81,151,221,16,62,143,112,6,32,73,109,10,30,69,290,28,103,159,141,9,54,78,149,19,49,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45077",706,79,217,410,368,28,110,230,338,51,107,181,653,70,199,384,341,25,101,215,312,44,99,169,38,5,12,20,19,,,11,18,4,5,9,,,,,,,,,,,,,5,,,,,,,,3,,,,8,,,3,4,,,,4,,,,,,,,,,,,,,,,"45"
"45079",1760,249,601,909,848,93,298,457,912,156,303,453,895,105,267,524,436,41,133,262,459,64,133,262,797,128,311,358,382,45,155,182,415,83,156,176,,,,,,,,,,,,,24,6,8,9,7,,,,16,4,6,7,27,8,8,11,14,4,4,6,13,4,4,5,,,,,,,,,,,,,"45"
"45081",120,12,41,68,65,4,22,39,55,8,19,28,89,8,29,51,51,,,32,38,6,12,19,27,,,16,13,,,7,15,,,9,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45083",1735,193,567,976,915,74,306,535,820,119,261,441,1383,142,430,811,728,54,230,444,655,88,199,368,286,36,113,137,155,14,65,75,131,21,49,62,,,,,,,,,,,,,18,,,9,8,,,4,11,,,5,42,12,15,15,21,4,8,10,21,8,8,5,,,,,,,,,,,,,"45"
"45085",553,61,187,305,290,21,99,170,263,40,87,136,298,32,91,175,160,13,46,100,139,19,45,75,242,25,94,124,126,7,53,66,116,18,41,58,,,,,,,,,,,,,5,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45087",195,21,58,116,103,7,30,66,92,14,28,50,137,15,38,84,70,5,19,45,67,10,18,39,57,6,19,31,33,,,20,24,4,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45089",213,20,68,125,116,8,40,69,96,11,29,57,78,6,20,52,44,,,30,34,3,9,22,132,14,46,71,71,6,27,38,61,8,19,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
"45091",1406,181,458,767,713,67,238,409,693,114,220,358,1146,134,364,648,585,52,188,346,561,83,176,302,200,32,73,95,100,11,41,49,99,21,32,46,8,,,,3,,,,5,,,,15,5,5,5,5,,,,10,4,3,,25,6,8,11,13,,,7,12,4,4,5,12,,,,7,,,,6,,,,"45"
"46003",23,,,16,10,,,8,12,,,8,22,,,16,10,,,8,12,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46005",105,9,32,64,67,4,22,41,38,5,10,23,99,7,30,62,64,4,20,40,35,3,10,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46007",13,,,6,7,,,4,6,,,,6,,,4,4,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46009",41,3,12,25,24,,,16,17,,,9,40,,,25,23,,,16,17,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46011",137,16,43,78,77,5,26,46,60,12,17,31,133,15,41,76,75,5,25,46,57,10,17,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46013",228,26,67,135,121,7,36,78,107,19,31,57,218,22,64,131,116,6,34,76,102,16,30,55,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46015",35,4,9,23,18,,,11,17,,,11,31,,,21,16,,,10,16,,,10,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46017",9,,,4,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,3,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46019",59,4,16,38,30,,,22,29,3,10,17,56,4,15,37,28,,,20,28,3,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46021",7,,,6,4,,,,,,,,6,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46023",55,5,16,35,34,,,21,22,,,14,44,3,11,30,27,,,18,17,,,12,,,,,,,,,,,,,12,,,5,7,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46025",27,,,18,15,,,11,12,,,7,27,,,18,15,,,11,12,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46027",67,10,17,41,35,4,8,23,32,6,9,18,65,8,17,40,35,3,9,23,30,5,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46029",178,14,57,107,90,4,31,55,88,10,26,52,173,13,55,105,88,4,30,54,85,9,24,51,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46031",10,,,5,6,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46033",60,,,42,34,,,25,26,,,18,57,,,41,32,,,24,25,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
"46035",126,13,32,81,67,5,17,45,59,9,14,37,124,13,30,80,65,4,17,44,58,8,14,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
